	larva(3)
area(1057)	750,5
area(1058)	762,5
area(1059)	776
area(1060)	769,5
area(1061)	776
area(1062)	772,5
area(1063)	772,5
area(1064)	777
perimeter(0)	184,569
perimeter(1)	178,083
perimeter(2)	180,083
perimeter(3)	182,326
perimeter(4)	175,497
perimeter(5)	168,225
perimeter(6)	172,024
perimeter(7)	171,782
perimeter(8)	169,882
perimeter(9)	169,983
perimeter(10)	171,397
perimeter(11)	169,154
perimeter(12)	177,983
perimeter(13)	176,326
perimeter(14)	176,569
perimeter(15)	177,882
perimeter(16)	168,811
perimeter(17)	167,397
perimeter(18)	170,225
perimeter(19)	173,255
perimeter(20)	179,397
perimeter(21)	178,912
perimeter(22)	176,669
perimeter(23)	176,669
perimeter(24)	177,497
perimeter(25)	174,77
perimeter(26)	172,426
perimeter(27)	171,497
perimeter(28)	173,154
perimeter(29)	171,497
perimeter(30)	172,083
perimeter(31)	175,054
perimeter(32)	168,326
perimeter(33)	170,083
perimeter(34)	172,326
perimeter(35)	171,841
perimeter(36)	168,669
perimeter(37)	170,326
perimeter(38)	169,497
perimeter(39)	165,255
perimeter(40)	171,397
perimeter(41)	172,711
perimeter(42)	171,196
perimeter(43)	170,167
perimeter(44)	166,853
perimeter(45)	168,125
perimeter(46)	170,125
perimeter(47)	175,296
perimeter(48)	171,296
perimeter(49)	172,468
perimeter(50)	175,054
perimeter(51)	170,468
perimeter(52)	166,468
perimeter(53)	168,711
perimeter(54)	169,782
perimeter(55)	170,368
perimeter(56)	169,397
perimeter(57)	169,74
perimeter(58)	172,326
perimeter(59)	174,326
perimeter(60)	174,225
perimeter(61)	173,397
perimeter(62)	166,669
perimeter(63)	166,083
perimeter(64)	169,397
perimeter(65)	168,811
perimeter(66)	166,912
perimeter(67)	171,255
perimeter(68)	174,912
perimeter(69)	176,912
perimeter(70)	179,012
perimeter(71)	175,355
perimeter(72)	175,113
perimeter(73)	177,012
perimeter(74)	174,184
perimeter(75)	168,083
perimeter(76)	164,426
perimeter(77)	165,841
perimeter(78)	171,255
perimeter(79)	175,255
perimeter(80)	178,326
perimeter(81)	180,326
perimeter(82)	177,841
perimeter(83)	182,083
perimeter(84)	183,497
perimeter(85)	172,426
perimeter(86)	169,497
perimeter(87)	169,841
perimeter(88)	170,912
perimeter(89)	166,426
perimeter(90)	170,083
perimeter(91)	174,669
perimeter(92)	180,811
perimeter(93)	177,841
perimeter(94)	185,154
perimeter(95)	181,154
perimeter(96)	175,154
perimeter(97)	170,426
perimeter(98)	171,012
perimeter(99)	171,497
perimeter(100)	167,74
perimeter(101)	167,74
perimeter(102)	173,74
perimeter(103)	176,912
perimeter(104)	173,74
perimeter(105)	173,74
perimeter(106)	174,669
perimeter(107)	174,669
perimeter(108)	180,912
perimeter(109)	180,326
perimeter(110)	174,426
perimeter(111)	180,083
perimeter(112)	178,083
perimeter(113)	173,841
perimeter(114)	175,497
perimeter(115)	173,497
perimeter(116)	170,426
perimeter(117)	168,184
perimeter(118)	169,841
perimeter(119)	171,012
perimeter(120)	172,669
perimeter(121)	173,255
perimeter(122)	171,841
perimeter(123)	168,184
perimeter(124)	169,355
perimeter(125)	173,255
perimeter(126)	169,598
perimeter(127)	169,841
perimeter(128)	167,012
perimeter(129)	169,012
perimeter(130)	170,669
perimeter(131)	169,012
perimeter(132)	171,74
perimeter(133)	169,497
perimeter(134)	169,598
perimeter(135)	171,255
perimeter(136)	171,255
perimeter(137)	172,912
perimeter(138)	169,255
perimeter(139)	169,255
perimeter(140)	171,74
perimeter(141)	172,569
perimeter(142)	166,669
perimeter(143)	164,912
perimeter(144)	163,841
perimeter(145)	169,154
perimeter(146)	169,154
perimeter(147)	168,912
perimeter(148)	167,74
perimeter(149)	164,669
perimeter(150)	167,983
perimeter(151)	167,497
perimeter(152)	173,397
perimeter(153)	171,497
perimeter(154)	171,497
perimeter(155)	171,983
perimeter(156)	168,669
perimeter(157)	170,326
perimeter(158)	168,912
perimeter(159)	167,497
perimeter(160)	168,083
perimeter(161)	168,669
perimeter(162)	169,255
perimeter(163)	167,255
perimeter(164)	169,255
perimeter(165)	168,912
perimeter(166)	167,497
perimeter(167)	167,841
perimeter(168)	170,912
perimeter(169)	169,74
perimeter(170)	167,255
perimeter(171)	171,154
perimeter(172)	172,225
perimeter(173)	168,569
perimeter(174)	169,64
perimeter(175)	169,296
perimeter(176)	172,368
perimeter(177)	169,054
perimeter(178)	168,853
perimeter(179)	167,095
perimeter(180)	165,581
perimeter(181)	165,238
perimeter(182)	163,238
perimeter(183)	166,066
perimeter(184)	164,894
perimeter(185)	166,309
perimeter(186)	168,309
perimeter(187)	168,894
perimeter(188)	167,48
perimeter(189)	164,894
perimeter(190)	166,066
perimeter(191)	167,238
perimeter(192)	168,409
perimeter(193)	167,823
perimeter(194)	168,752
perimeter(195)	171,681
perimeter(196)	171,924
perimeter(197)	171,439
perimeter(198)	173,439
perimeter(199)	170,368
perimeter(200)	168,711
perimeter(201)	167,054
perimeter(202)	171,882
perimeter(203)	170,811
perimeter(204)	171,64
perimeter(205)	172,225
perimeter(206)	177,296
perimeter(207)	175,054
perimeter(208)	171,154
perimeter(209)	173,054
perimeter(210)	171,983
perimeter(211)	169,983
perimeter(212)	170,225
perimeter(213)	169,054
perimeter(214)	171,054
perimeter(215)	172,711
perimeter(216)	171,397
perimeter(217)	172,468
perimeter(218)	171,054
perimeter(219)	172,711
perimeter(220)	170,953
perimeter(221)	170,853
perimeter(222)	171,439
perimeter(223)	169,338
perimeter(224)	167,823
perimeter(225)	166,409
perimeter(226)	168,409
perimeter(227)	166,551
perimeter(228)	166,309
perimeter(229)	164,894
perimeter(230)	166,894
perimeter(231)	165,238
perimeter(232)	165,823
perimeter(233)	165,238
perimeter(234)	167,581
perimeter(235)	168,51
perimeter(236)	171,338
perimeter(237)	168,853
perimeter(238)	169,439
perimeter(239)	169,196
perimeter(240)	168,368
perimeter(241)	167,782
perimeter(242)	169,439
perimeter(243)	173,681
perimeter(244)	171,681
perimeter(245)	172,267
perimeter(246)	170,024
perimeter(247)	170,61
perimeter(248)	169,439
perimeter(249)	168,61
perimeter(250)	170,024
perimeter(251)	170,024
perimeter(252)	168,024
perimeter(253)	168,752
perimeter(254)	166,995
perimeter(255)	166,995
perimeter(256)	169,095
perimeter(257)	169,681
perimeter(258)	171,681
perimeter(259)	173,924
perimeter(260)	173,439
perimeter(261)	173,196
perimeter(262)	172,125
perimeter(263)	172,711
perimeter(264)	174,711
perimeter(265)	171,64
perimeter(266)	172,225
perimeter(267)	171,397
perimeter(268)	171,154
perimeter(269)	169,154
perimeter(270)	169,983
perimeter(271)	171,154
perimeter(272)	169,154
perimeter(273)	168,569
perimeter(274)	169,154
perimeter(275)	173,882
perimeter(276)	171,64
perimeter(277)	169,64
perimeter(278)	171,296
perimeter(279)	172,125
perimeter(280)	171,296
perimeter(281)	170,125
perimeter(282)	169,882
perimeter(283)	172,125
perimeter(284)	170,368
perimeter(285)	171,782
perimeter(286)	172,267
perimeter(287)	171,782
perimeter(288)	170,368
perimeter(289)	170,61
perimeter(290)	170,853
perimeter(291)	170,61
perimeter(292)	171,196
perimeter(293)	171,439
perimeter(294)	171,196
perimeter(295)	169,439
perimeter(296)	169,439
perimeter(297)	170,267
perimeter(298)	169,681
perimeter(299)	170,853
perimeter(300)	171,439
perimeter(301)	171,681
perimeter(302)	170,953
perimeter(303)	174,61
perimeter(304)	172,953
perimeter(305)	170,711
perimeter(306)	171,539
perimeter(307)	173,539
perimeter(308)	172,125
perimeter(309)	172,125
perimeter(310)	172,953
perimeter(311)	173,539
perimeter(312)	172,953
perimeter(313)	172,125
perimeter(314)	170,711
perimeter(315)	172,125
perimeter(316)	171,882
perimeter(317)	172,711
perimeter(318)	171,882
perimeter(319)	174,125
perimeter(320)	173,296
perimeter(321)	172,711
perimeter(322)	170,811
perimeter(323)	169,983
perimeter(324)	170,569
perimeter(325)	172,225
perimeter(326)	171,397
perimeter(327)	172,811
perimeter(328)	173,64
perimeter(329)	173,64
perimeter(330)	173,397
perimeter(331)	169,497
perimeter(332)	172,569
perimeter(333)	172,811
perimeter(334)	172,811
perimeter(335)	171,154
perimeter(336)	172,569
perimeter(337)	171,983
perimeter(338)	171,397
perimeter(339)	170,569
perimeter(340)	170,326
perimeter(341)	169,497
perimeter(342)	170,569
perimeter(343)	169,154
perimeter(344)	169,497
perimeter(345)	170,569
perimeter(346)	168,912
perimeter(347)	170,569
perimeter(348)	171,154
perimeter(349)	169,397
perimeter(350)	170,225
perimeter(351)	172,225
perimeter(352)	173,296
perimeter(353)	170,468
perimeter(354)	168,468
perimeter(355)	169,296
perimeter(356)	170,711
perimeter(357)	170,125
perimeter(358)	169,539
perimeter(359)	170,953
perimeter(360)	173,196
perimeter(361)	172,368
perimeter(362)	169,539
perimeter(363)	169,539
perimeter(364)	170,711
perimeter(365)	171,539
perimeter(366)	170,125
perimeter(367)	170,953
perimeter(368)	173,782
perimeter(369)	171,539
perimeter(370)	170,711
perimeter(371)	170,953
perimeter(372)	171,296
perimeter(373)	171,296
perimeter(374)	167,64
perimeter(375)	171,539
perimeter(376)	173,782
perimeter(377)	172,711
perimeter(378)	169,882
perimeter(379)	172,953
perimeter(380)	172,711
perimeter(381)	171,054
perimeter(382)	169,64
perimeter(383)	169,64
perimeter(384)	172,468
perimeter(385)	172,953
perimeter(386)	171,782
perimeter(387)	170,711
perimeter(388)	170,953
perimeter(389)	173,196
perimeter(390)	172,368
perimeter(391)	172,368
perimeter(392)	170,953
perimeter(393)	172,953
perimeter(394)	170,711
perimeter(395)	172,368
perimeter(396)	172,61
perimeter(397)	173,782
perimeter(398)	173,196
perimeter(399)	171,539
perimeter(400)	169,882
perimeter(401)	167,983
perimeter(402)	168,811
perimeter(403)	167,74
perimeter(404)	170,225
perimeter(405)	172,811
perimeter(406)	174,468
perimeter(407)	174,468
perimeter(408)	170,569
perimeter(409)	172,225
perimeter(410)	175,397
perimeter(411)	170,912
perimeter(412)	168,083
perimeter(413)	168,083
perimeter(414)	171,154
perimeter(415)	173,154
perimeter(416)	170,912
perimeter(417)	168,912
perimeter(418)	173,397
perimeter(419)	172,811
perimeter(420)	168,912
perimeter(421)	171,154
perimeter(422)	172,569
perimeter(423)	169,74
perimeter(424)	169,983
perimeter(425)	172,811
perimeter(426)	171,74
perimeter(427)	168,569
perimeter(428)	170,225
perimeter(429)	174,368
perimeter(430)	169,054
perimeter(431)	169,054
perimeter(432)	170,953
perimeter(433)	170,61
perimeter(434)	170,953
perimeter(435)	171,196
perimeter(436)	168,368
perimeter(437)	168,368
perimeter(438)	172,61
perimeter(439)	170,024
perimeter(440)	168,61
perimeter(441)	168,853
perimeter(442)	168,51
perimeter(443)	170,995
perimeter(444)	168,752
perimeter(445)	167,924
perimeter(446)	169,823
perimeter(447)	170,167
perimeter(448)	168,995
perimeter(449)	170,167
perimeter(450)	171,581
perimeter(451)	171,581
perimeter(452)	169,338
perimeter(453)	171,924
perimeter(454)	173,095
perimeter(455)	172,51
perimeter(456)	172,51
perimeter(457)	170,853
perimeter(458)	173,095
perimeter(459)	173,924
perimeter(460)	169,095
perimeter(461)	168,51
perimeter(462)	170,167
perimeter(463)	170,167
perimeter(464)	168,51
perimeter(465)	169,338
perimeter(466)	170,752
perimeter(467)	169,924
perimeter(468)	168,51
perimeter(469)	168,853
perimeter(470)	168,61
perimeter(471)	170,024
perimeter(472)	168,125
perimeter(473)	168,953
perimeter(474)	167,882
perimeter(475)	170,468
perimeter(476)	170,468
perimeter(477)	169,054
perimeter(478)	171,882
perimeter(479)	172,711
perimeter(480)	170,811
perimeter(481)	173,054
perimeter(482)	171,882
perimeter(483)	168,326
perimeter(484)	166,912
perimeter(485)	167,154
perimeter(486)	171,054
perimeter(487)	174,368
perimeter(488)	168,569
perimeter(489)	170,225
perimeter(490)	170,811
perimeter(491)	167,154
perimeter(492)	171,397
perimeter(493)	170,569
perimeter(494)	168,326
perimeter(495)	167,497
perimeter(496)	172,225
perimeter(497)	171,397
perimeter(498)	170,569
perimeter(499)	170,225
perimeter(500)	169,154
perimeter(501)	170,569
perimeter(502)	171,64
perimeter(503)	167,154
perimeter(504)	166,569
perimeter(505)	168,711
perimeter(506)	167,882
perimeter(507)	166,468
perimeter(508)	168,125
perimeter(509)	170,853
perimeter(510)	168,368
perimeter(511)	169,539
perimeter(512)	168,711
perimeter(513)	169,782
perimeter(514)	170,953
perimeter(515)	169,782
perimeter(516)	170,368
perimeter(517)	171,439
perimeter(518)	175,095
perimeter(519)	168,368
perimeter(520)	169,196
perimeter(521)	171,439
perimeter(522)	171,439
perimeter(523)	170,953
perimeter(524)	173,095
perimeter(525)	172,267
perimeter(526)	172,51
perimeter(527)	174,267
perimeter(528)	174,409
perimeter(529)	175,581
perimeter(530)	174,752
perimeter(531)	172,853
perimeter(532)	172,61
perimeter(533)	175,338
perimeter(534)	173,924
perimeter(535)	175,439
perimeter(536)	174,267
perimeter(537)	175,681
perimeter(538)	175,823
perimeter(539)	172,752
perimeter(540)	174,167
perimeter(541)	172,167
perimeter(542)	172,267
perimeter(543)	171,681
perimeter(544)	172,752
perimeter(545)	170,752
perimeter(546)	171,681
perimeter(547)	172,853
perimeter(548)	171,095
perimeter(549)	172,267
perimeter(550)	171,924
perimeter(551)	173,338
perimeter(552)	169,095
perimeter(553)	170,51
perimeter(554)	174,167
perimeter(555)	171,338
perimeter(556)	169,681
perimeter(557)	171,924
perimeter(558)	171,095
perimeter(559)	174,409
perimeter(560)	174,409
perimeter(561)	176,167
perimeter(562)	171,924
perimeter(563)	171,338
perimeter(564)	170,51
perimeter(565)	170,267
perimeter(566)	170,024
perimeter(567)	170,267
perimeter(568)	171,095
perimeter(569)	169,681
perimeter(570)	169,924
perimeter(571)	172,752
perimeter(572)	171,681
perimeter(573)	170,267
perimeter(574)	169,681
perimeter(575)	168,51
perimeter(576)	168,61
perimeter(577)	166,853
perimeter(578)	164,61
perimeter(579)	163,539
perimeter(580)	163,539
perimeter(581)	161,296
perimeter(582)	162,125
perimeter(583)	162,711
perimeter(584)	162,368
perimeter(585)	164,61
perimeter(586)	162,368
perimeter(587)	163,196
perimeter(588)	163,782
perimeter(589)	164,368
perimeter(590)	166,368
perimeter(591)	166,368
perimeter(592)	165,782
perimeter(593)	163,782
perimeter(594)	164,368
perimeter(595)	163,782
perimeter(596)	165,338
perimeter(597)	165,338
perimeter(598)	165,338
perimeter(599)	164,752
perimeter(600)	166,409
perimeter(601)	164,995
perimeter(602)	168,167
perimeter(603)	168,409
perimeter(604)	168,066
perimeter(605)	166,409
perimeter(606)	167,581
perimeter(607)	167,338
perimeter(608)	168,409
perimeter(609)	169,581
perimeter(610)	172,167
perimeter(611)	171,581
perimeter(612)	172,409
perimeter(613)	172,167
perimeter(614)	171,823
perimeter(615)	177,48
perimeter(616)	174,409
perimeter(617)	172,409
perimeter(618)	173,823
perimeter(619)	170,995
perimeter(620)	167,581
perimeter(621)	169,924
perimeter(622)	171,338
perimeter(623)	169,338
perimeter(624)	171,823
perimeter(625)	174,167
perimeter(626)	172,995
perimeter(627)	171,238
perimeter(628)	168,652
perimeter(629)	172,066
perimeter(630)	169,38
perimeter(631)	170,208
perimeter(632)	170,208
perimeter(633)	170,208
perimeter(634)	171,622
perimeter(635)	171,38
perimeter(636)	169,137
perimeter(637)	169,38
perimeter(638)	171,38
perimeter(639)	176,208
perimeter(640)	172,794
perimeter(641)	172,208
perimeter(642)	175,137
perimeter(643)	172,551
perimeter(644)	171,966
perimeter(645)	172,794
perimeter(646)	174,309
perimeter(647)	173,137
perimeter(648)	173,823
perimeter(649)	172,853
perimeter(650)	168,368
perimeter(651)	170,51
perimeter(652)	171,338
perimeter(653)	167,338
perimeter(654)	170,167
perimeter(655)	172,409
perimeter(656)	170,309
perimeter(657)	173,137
perimeter(658)	174,794
perimeter(659)	173,966
perimeter(660)	174,208
perimeter(661)	174,551
perimeter(662)	172,794
perimeter(663)	173,38
perimeter(664)	170,794
perimeter(665)	169,966
perimeter(666)	168,794
perimeter(667)	167,38
perimeter(668)	171,48
perimeter(669)	170,652
perimeter(670)	170,167
perimeter(671)	169,338
perimeter(672)	166,752
perimeter(673)	160,51
perimeter(674)	166,066
perimeter(675)	169,48
perimeter(676)	171,966
perimeter(677)	177,137
perimeter(678)	174,208
perimeter(679)	177,865
perimeter(680)	177,279
perimeter(681)	178,693
perimeter(682)	179,279
perimeter(683)	180,936
perimeter(684)	182,35
perimeter(685)	182,35
perimeter(686)	184,108
perimeter(687)	181,279
perimeter(688)	178,108
perimeter(689)	181,037
perimeter(690)	178,693
perimeter(691)	181,622
perimeter(692)	183,865
perimeter(693)	181,279
perimeter(694)	181,966
perimeter(695)	180,451
perimeter(696)	175,966
perimeter(697)	174,551
perimeter(698)	174,794
perimeter(699)	168,309
perimeter(700)	170,894
perimeter(701)	169,48
perimeter(702)	165,48
perimeter(703)	160,894
perimeter(704)	159,723
perimeter(705)	159,581
perimeter(706)	157,095
perimeter(707)	160,995
perimeter(708)	161,338
perimeter(709)	166,752
perimeter(710)	166,995
perimeter(711)	168,167
perimeter(712)	174,51
perimeter(713)	175,196
perimeter(714)	176,024
perimeter(715)	178,51
perimeter(716)	178,51
perimeter(717)	183,581
perimeter(718)	178,752
perimeter(719)	181,823
perimeter(720)	185,238
perimeter(721)	181,581
perimeter(722)	181,338
perimeter(723)	183,238
perimeter(724)	183,823
perimeter(725)	179,338
perimeter(726)	176,752
perimeter(727)	175,095
perimeter(728)	181,723
perimeter(729)	177,723
perimeter(730)	172,995
perimeter(731)	178,309
perimeter(732)	177,581
perimeter(733)	178,409
perimeter(734)	178,752
perimeter(735)	179,338
perimeter(736)	176,167
perimeter(737)	174,995
perimeter(738)	173,338
perimeter(739)	172,51
perimeter(740)	169,924
perimeter(741)	172,409
perimeter(742)	168,995
perimeter(743)	166,167
perimeter(744)	168,995
perimeter(745)	176,752
perimeter(746)	179,581
perimeter(747)	182,409
perimeter(748)	187,137
perimeter(749)	187,966
perimeter(750)	187,966
perimeter(751)	188,794
perimeter(752)	187,137
perimeter(753)	184,794
perimeter(754)	182,794
perimeter(755)	181,38
perimeter(756)	178,551
perimeter(757)	175,48
perimeter(758)	169,823
perimeter(759)	172,066
perimeter(760)	172,51
perimeter(761)	168,167
perimeter(762)	166,995
perimeter(763)	175,581
perimeter(764)	182,652
perimeter(765)	182,894
perimeter(766)	183,238
perimeter(767)	185,48
perimeter(768)	186,309
perimeter(769)	188,066
perimeter(770)	185,966
perimeter(771)	185,137
perimeter(772)	185,137
perimeter(773)	182,551
perimeter(774)	183,723
perimeter(775)	182,309
perimeter(776)	179,723
perimeter(777)	174,066
perimeter(778)	170,409
perimeter(779)	170,167
perimeter(780)	169,338
perimeter(781)	167,238
perimeter(782)	166,167
perimeter(783)	171,823
perimeter(784)	172,652
perimeter(785)	168,167
perimeter(786)	165,924
perimeter(787)	164,51
perimeter(788)	160,167
perimeter(789)	162,995
perimeter(790)	163,581
perimeter(791)	169,238
perimeter(792)	173,48
perimeter(793)	175,338
perimeter(794)	177,338
perimeter(795)	178,51
perimeter(796)	180,51
perimeter(797)	183,095
perimeter(798)	186,652
perimeter(799)	187,238
perimeter(800)	185,823
perimeter(801)	187,137
perimeter(802)	187,966
perimeter(803)	188,551
perimeter(804)	187,723
perimeter(805)	187,966
perimeter(806)	185,966
perimeter(807)	178,309
perimeter(808)	170,995
perimeter(809)	165,581
perimeter(810)	161,338
perimeter(811)	156,752
perimeter(812)	151,338
perimeter(813)	148,51
perimeter(814)	148,853
perimeter(815)	149,439
perimeter(816)	152,853
perimeter(817)	148,953
perimeter(818)	151,539
perimeter(819)	156,853
perimeter(820)	158,267
perimeter(821)	160,853
perimeter(822)	160,51
perimeter(823)	162,024
perimeter(824)	162,125
perimeter(825)	165,054
perimeter(826)	168,811
perimeter(827)	175,439
perimeter(828)	171,439
perimeter(829)	180,995
perimeter(830)	178,894
perimeter(831)	177,723
perimeter(832)	175,48
perimeter(833)	174,551
perimeter(834)	171,723
perimeter(835)	167,238
perimeter(836)	159,238
perimeter(837)	154,894
perimeter(838)	150,894
perimeter(839)	144,652
perimeter(840)	143,238
perimeter(841)	139,924
perimeter(842)	138,853
perimeter(843)	139,439
perimeter(844)	143,439
perimeter(845)	145,681
perimeter(846)	144,51
