	larva(0)
velocity(437)	0,424264
velocity(438)	0,424264
velocity(439)	0,223607
velocity(440)	0,1
velocity(441)	0,2
velocity(442)	0,282843
velocity(443)	0,223607
velocity(444)	0,1
velocity(445)	0,2
velocity(446)	0,447214
velocity(447)	0,316228
velocity(448)	0,360555
velocity(449)	0,316228
velocity(450)	0,2
velocity(451)	0,223607
velocity(452)	0,316228
velocity(453)	0,223607
velocity(454)	0,2
velocity(455)	0,583095
velocity(456)	0,761577
velocity(457)	0,4
velocity(458)	0,316228
velocity(459)	0,316228
velocity(460)	0,2
velocity(461)	0,141421
velocity(462)	0,2
velocity(463)	0,1
velocity(464)	0,538516
velocity(465)	0,583095
velocity(466)	0,72111
velocity(467)	0,583095
velocity(468)	0,72111
velocity(469)	0,360555
velocity(470)	0,5
velocity(471)	0,707107
velocity(472)	0,583095
velocity(473)	0,781025
velocity(474)	0,509902
velocity(475)	0,412311
velocity(476)	0,282843
velocity(477)	0,223607
velocity(478)	0,223607
velocity(479)	0,2
velocity(480)	0,360555
velocity(481)	0,424264
velocity(482)	0,781025
velocity(483)	1,08167
velocity(484)	1,08167
velocity(485)	0,943398
velocity(486)	0,860233
velocity(487)	0,894427
velocity(488)	1,02956
velocity(489)	0,860233
velocity(490)	0,67082
velocity(491)	0,509902
velocity(492)	0,316228
velocity(493)	0,141421
velocity(494)	0,141421
velocity(495)	0,141421
velocity(496)	0,3
velocity(497)	0,1
velocity(498)	0,316228
velocity(499)	0,223607
velocity(500)	0,141421
velocity(501)	0,316228
velocity(502)	0,282843
velocity(503)	0,447214
velocity(504)	0,538516
velocity(505)	0,72111
velocity(506)	0,583095
velocity(507)	0,72111
velocity(508)	0,67082
velocity(509)	0,943398
velocity(510)	1,253
velocity(511)	1,36015
velocity(512)	1,22066
velocity(513)	1,06301
velocity(514)	1
velocity(515)	0,860233
velocity(516)	0,989949
velocity(517)	0,848528
velocity(518)	0,707107
velocity(519)	0,5
velocity(520)	0,316228
velocity(521)	0,2
velocity(522)	0,223607
velocity(523)	0,2
velocity(524)	0,316228
velocity(525)	0,3
velocity(526)	0,223607
velocity(527)	0,223607
velocity(528)	0,412311
velocity(529)	0,447214
velocity(530)	0,5
velocity(531)	0,5
velocity(532)	0,67082
velocity(533)	0,565685
velocity(534)	0,565685
velocity(535)	0,640312
velocity(536)	0,72111
velocity(537)	0,583095
velocity(538)	0,360555
velocity(539)	0,360555
velocity(540)	0,360555
velocity(541)	0,632456
velocity(542)	0,608276
velocity(543)	0,424264
velocity(544)	0,2
velocity(545)	0,1
velocity(546)	0,632456
velocity(547)	0,707107
velocity(548)	0,5
velocity(549)	0,7
velocity(550)	0,806226
velocity(551)	1,23693
velocity(552)	1,20416
velocity(553)	0,905539
velocity(554)	0,67082
velocity(555)	0,360555
velocity(556)	0,3
velocity(557)	0,6
velocity(558)	0,447214
velocity(559)	0,583095
velocity(560)	0,761577
velocity(561)	0,9
velocity(562)	1,14018
velocity(563)	1,33417
velocity(564)	1,60312
velocity(565)	1,6
velocity(566)	1,61245
velocity(567)	1,72627
velocity(568)	1,62788
velocity(569)	1,41421
velocity(570)	1,23693
velocity(571)	0,8544
velocity(572)	0,565685
velocity(573)	0,360555
velocity(574)	0,412311
velocity(575)	0,412311
velocity(576)	0,316228
velocity(577)	0,360555
velocity(578)	0,316228
velocity(579)	0,5
velocity(580)	0,282843
velocity(581)	0,360555
velocity(582)	0,360555
velocity(583)	0,360555
velocity(584)	0,860233
velocity(585)	1,48661
velocity(586)	1,52643
velocity(587)	1,83848
velocity(588)	1,76918
velocity(589)	1,48661
velocity(590)	1,78045
velocity(591)	1,62788
velocity(592)	1,41421
velocity(593)	1,5
velocity(594)	1,38924
velocity(595)	0,860233
velocity(596)	0,948683
velocity(597)	0,360555
velocity(598)	0,447214
velocity(599)	0,728011
velocity(600)	0,632456
velocity(601)	0,4
velocity(602)	0,5
velocity(603)	0,509902
velocity(604)	0,608276
velocity(605)	0,6
velocity(606)	0,509902
velocity(607)	0,707107
velocity(608)	0,608276
velocity(609)	0,509902
velocity(610)	0,509902
velocity(611)	0,608276
velocity(612)	0,707107
velocity(613)	0,509902
velocity(614)	0,8544
velocity(615)	0,943398
velocity(616)	0,943398
velocity(617)	0,72111
velocity(618)	0,538516
velocity(619)	0,3
velocity(620)	0,2
velocity(621)	0,141421
velocity(622)	0,2
velocity(623)	0,447214
velocity(624)	0,921954
velocity(625)	1,02956
velocity(626)	0,860233
velocity(627)	0,72111
velocity(628)	0,424264
velocity(629)	0,223607
velocity(630)	0,412311
velocity(631)	0,2
velocity(632)	0,2
velocity(633)	0,640312
velocity(634)	0,640312
velocity(635)	0,640312
velocity(636)	0,583095
velocity(637)	0,583095
velocity(638)	0,608276
velocity(639)	0,509902
velocity(640)	0,447214
velocity(641)	0,447214
velocity(642)	0,824621
velocity(643)	1
velocity(644)	1,14018
velocity(645)	1,04403
velocity(646)	1,14018
velocity(647)	1,11803
velocity(648)	0,921954
velocity(649)	1,07703
velocity(650)	0,921954
velocity(651)	0,860233
velocity(652)	0,640312
velocity(653)	0,5
velocity(654)	0,316228
velocity(655)	0,2
velocity(656)	0,1
velocity(657)	0,2
velocity(658)	0,1
velocity(659)	0,316228
velocity(660)	0,509902
velocity(661)	0,565685
velocity(662)	0,565685
velocity(663)	0,565685
velocity(664)	0,640312
velocity(665)	0,67082
velocity(666)	0,6
velocity(667)	0,608276
velocity(668)	0,608276
velocity(669)	0,4
velocity(670)	0,223607
velocity(671)	0,2
velocity(672)	0,2
velocity(673)	0,2
velocity(674)	0,223607
velocity(675)	0,1
velocity(676)	0,2
velocity(677)	0,447214
velocity(678)	0,1
velocity(679)	0,707107
velocity(680)	0,608276
velocity(681)	0,608276
velocity(682)	0,141421
velocity(683)	0,141421
velocity(684)	0,806226
velocity(685)	1,11803
velocity(686)	1,34164
velocity(687)	1,65529
velocity(688)	1,74929
velocity(689)	2,37697
velocity(690)	2,54951
velocity(691)	2,37697
velocity(692)	1,83576
velocity(693)	1,92354
velocity(694)	1,39284
velocity(695)	1,07703
velocity(696)	0,894427
velocity(697)	0,538516
velocity(698)	0,223607
velocity(699)	0,141421
velocity(700)	0,316228
velocity(701)	0,360555
velocity(702)	1,08167
velocity(703)	1,5
velocity(704)	1,83576
velocity(705)	2,19317
velocity(706)	2,59615
velocity(707)	2,59615
velocity(708)	2,47386
velocity(709)	2,23607
velocity(710)	1,50333
velocity(711)	1,36015
velocity(712)	1,28062
velocity(713)	1,22066
velocity(714)	1,11803
velocity(715)	1,23693
velocity(716)	1,16619
velocity(717)	1,22066
velocity(718)	1,16619
velocity(719)	1,02956
velocity(720)	0,632456
velocity(721)	0,583095
velocity(722)	0,447214
velocity(723)	0,565685
velocity(724)	0,894427
velocity(725)	0,640312
velocity(726)	0,707107
velocity(727)	1,02956
velocity(728)	1,43178
velocity(729)	1,65529
velocity(730)	1,7
velocity(731)	1,47648
velocity(732)	1,43178
velocity(733)	1,72627
velocity(734)	2
velocity(735)	2,0025
velocity(736)	1,92354
velocity(737)	1,51327
velocity(738)	1,34164
velocity(739)	1,07703
velocity(740)	1,16619
velocity(741)	0,984886
velocity(742)	0,824621
velocity(743)	0,282843
velocity(744)	0,761577
velocity(745)	0,806226
velocity(746)	1,10454
velocity(747)	0,72111
velocity(748)	1,0198
velocity(749)	1,00499
velocity(750)	1,00499
velocity(751)	1,20416
velocity(752)	1,17047
velocity(753)	1,16619
velocity(754)	0,8544
velocity(755)	0,806226
velocity(756)	0,781025
velocity(757)	1,13137
velocity(758)	1,06301
velocity(759)	0,447214
velocity(760)	0,67082
velocity(761)	0,824621
velocity(762)	1,06301
velocity(763)	1,28062
velocity(764)	1,20416
velocity(765)	1,47648
velocity(766)	1,72627
velocity(767)	2,02237
velocity(768)	1,86815
velocity(769)	1,61555
velocity(770)	1,34164
velocity(771)	1,51327
velocity(772)	1,04403
velocity(773)	1,04403
velocity(774)	1,21655
velocity(775)	0,894427
velocity(776)	1,21655
velocity(777)	1,62788
velocity(778)	1,58114
velocity(779)	1,78885
velocity(780)	2,16333
velocity(781)	2,38537
velocity(782)	1,9105
velocity(783)	1,66433
velocity(784)	1,72047
velocity(785)	1,64012
velocity(786)	1,28062
velocity(787)	0,781025
velocity(788)	0,424264
velocity(789)	1,17047
velocity(790)	1,71172
velocity(791)	1,772
velocity(792)	1,58114
velocity(793)	1,16619
velocity(794)	0,72111
velocity(795)	0,583095
velocity(796)	0,921954
velocity(797)	0,921954
velocity(798)	0,728011
velocity(799)	0,5
velocity(800)	0,538516
velocity(801)	0,223607
velocity(802)	0,424264
velocity(803)	0,67082
velocity(804)	1,2083
velocity(805)	1,5
velocity(806)	1,34536
velocity(807)	0,948683
velocity(808)	0,921954
velocity(809)	1,10454
velocity(810)	0,9
velocity(811)	1
velocity(812)	1,10454
velocity(813)	0,9
velocity(814)	0,8
velocity(815)	0,412311
velocity(816)	0,141421
velocity(817)	0,5
velocity(818)	0,921954
velocity(819)	1,58114
velocity(820)	1,62788
velocity(821)	1,70294
velocity(822)	1,22066
velocity(823)	1,56205
velocity(824)	1,8868
velocity(825)	2,06155
velocity(826)	2,20227
velocity(827)	1,92094
velocity(828)	1,48661
velocity(829)	1
velocity(830)	0,5
velocity(831)	0,640312
velocity(832)	0,781025
velocity(833)	0,894427
velocity(834)	0,948683
velocity(835)	0,761577
velocity(836)	1,36015
velocity(837)	1,20416
velocity(838)	1,28062
velocity(839)	1,34536
velocity(840)	1,13137
velocity(841)	0,943398
velocity(842)	0,781025
velocity(843)	0,824621
velocity(844)	0,905539
velocity(845)	0,728011
velocity(846)	0,282843
velocity(847)	0,223607
velocity(848)	0,5
velocity(849)	0,447214
velocity(850)	0,905539
velocity(851)	0,806226
velocity(852)	1,00499
velocity(853)	1,06301
velocity(854)	1,16619
velocity(855)	0,894427
velocity(856)	1,11803
velocity(857)	0,707107
velocity(858)	0,608276
velocity(859)	0,608276
velocity(860)	0,565685
velocity(861)	1,20416
velocity(862)	0,8544
velocity(863)	1,34536
velocity(864)	1,14018
velocity(865)	1,28062
velocity(866)	1,34536
velocity(867)	1,34536
velocity(868)	1,20416
velocity(869)	1,06301
velocity(870)	0,781025
velocity(871)	0,806226
velocity(872)	0,608276
velocity(873)	0,282843
velocity(874)	0,141421
velocity(875)	0,1
velocity(876)	0,1
velocity(877)	0,1
velocity(878)	0,1
velocity(879)	0
velocity(880)	0,316228
velocity(881)	0,316228
velocity(882)	0,412311
velocity(883)	0,4
velocity(884)	0,4
velocity(885)	0,223607
velocity(886)	0,223607
velocity(887)	0,2
velocity(888)	0,1
velocity(889)	0,223607
velocity(890)	0,1
velocity(891)	0,7
velocity(892)	1,10454
velocity(893)	1,0198
velocity(894)	1,41421
velocity(895)	1,10454
velocity(896)	1,30384
velocity(897)	1,51327
velocity(898)	1,51327
velocity(899)	1,72627
velocity(900)	1,50333
velocity(901)	1,17047
velocity(902)	0,640312
velocity(903)	0,761577
velocity(904)	0,640312
velocity(905)	0,860233
velocity(906)	0,565685
velocity(907)	0,412311
velocity(908)	0,3
velocity(909)	0,223607
velocity(910)	0,316228
velocity(911)	0,5
velocity(912)	0,4
velocity(913)	1,28062
velocity(914)	1,42127
velocity(915)	2,05183
velocity(916)	1,38924
velocity(917)	1,55563
velocity(918)	1,42127
velocity(919)	1,56205
velocity(920)	1,27279
velocity(921)	1,13137
velocity(922)	1,06301
velocity(923)	0,640312
velocity(924)	0,282843
velocity(925)	0,538516
velocity(926)	0,141421
velocity(927)	0,3
velocity(928)	0,141421
velocity(929)	0,3
velocity(930)	0,3
velocity(931)	0,761577
velocity(932)	0,806226
velocity(933)	0,905539
velocity(934)	0,905539
velocity(935)	1,07703
velocity(936)	1,08167
velocity(937)	0,948683
velocity(938)	1,21655
velocity(939)	1,11803
velocity(940)	1,07703
velocity(941)	1,08167
velocity(942)	0,412311
velocity(943)	0,223607
velocity(944)	0,2
velocity(945)	0,316228
velocity(946)	0,447214
velocity(947)	0,412311
velocity(948)	0,1
velocity(949)	0,781025
velocity(950)	1,30384
velocity(951)	1,16619
velocity(952)	1,44222
velocity(953)	1,14018
velocity(954)	1,14018
velocity(955)	1,0198
velocity(956)	1,04403
velocity(957)	1,10454
velocity(958)	1,00499
velocity(959)	0,538516
velocity(960)	0,4
velocity(961)	0,608276
velocity(962)	0,824621
velocity(963)	0,360555
velocity(964)	0,223607
velocity(965)	0
velocity(966)	0,360555
velocity(967)	0,640312
acceleration(0)	0,00E+00
acceleration(1)	0
acceleration(2)	0
acceleration(3)	0
acceleration(4)	0
acceleration(5)	0
acceleration(6)	0
acceleration(7)	0
acceleration(8)	0
acceleration(9)	1,42127
acceleration(10)	0,359182
acceleration(11)	-0,215202
acceleration(12)	0,143553
acceleration(13)	0,0376242
acceleration(14)	-0,259818
acceleration(15)	0,983211
acceleration(16)	0,0600043
acceleration(17)	-0,334372
acceleration(18)	-0,136324
acceleration(19)	0,221225
acceleration(20)	0,138326
acceleration(21)	0,427373
acceleration(22)	-0,238369
acceleration(23)	-0,555853
acceleration(24)	0,0576739
acceleration(25)	0,267471
acceleration(26)	0,0968905
acceleration(27)	-0,473863
acceleration(28)	-0,476845
acceleration(29)	-0,0809341
acceleration(30)	-0,0968581
acceleration(31)	-0,282348
acceleration(32)	-0,0630146
acceleration(33)	0,403567
acceleration(34)	6,25737
acceleration(35)	0,438443
acceleration(36)	0,224078
acceleration(37)	-0,0433642
acceleration(38)	-0,0338854
acceleration(39)	0,0272403
acceleration(40)	-0,0533542
acceleration(41)	-0,360072
acceleration(42)	0,0215988
acceleration(43)	-0,111811
acceleration(44)	-4,50485
acceleration(45)	0,955224
acceleration(46)	-0,33046
acceleration(47)	-0,809146
acceleration(48)	-0,556698
acceleration(49)	-0,523886
acceleration(50)	-1
acceleration(51)	0,0630146
acceleration(52)	-0,355908
acceleration(53)	-0,259893
acceleration(54)	0,0527864
acceleration(55)	0,1
acceleration(56)	0,57047
acceleration(57)	0,243744
acceleration(58)	0,0175685
acceleration(59)	-0,313748
acceleration(60)	0,0861255
acceleration(61)	0,29917
acceleration(62)	-0,188035
acceleration(63)	0,188035
acceleration(64)	0,321499
acceleration(65)	0,395532
acceleration(66)	-0,117981
acceleration(67)	-0,60238
acceleration(68)	0,40263
acceleration(69)	0,235126
acceleration(70)	2,38994
acceleration(71)	0,0264264
acceleration(72)	-0,243667
acceleration(73)	0,358595
acceleration(74)	0,197163
acceleration(75)	0,542117
acceleration(76)	0,195243
acceleration(77)	-0,288497
acceleration(78)	0,0187812
acceleration(79)	-0,270259
acceleration(80)	-2,78105
acceleration(81)	0,298155
acceleration(82)	0,902117
acceleration(83)	0,517185
acceleration(84)	-0,0591879
acceleration(85)	-0,1606
acceleration(86)	-0,0788605
acceleration(87)	0,158701
acceleration(88)	0,244823
acceleration(89)	-1,4648
acceleration(90)	-0,492985
acceleration(91)	-0,670609
acceleration(92)	-0,910797
acceleration(93)	0,768481
acceleration(94)	1,06583
acceleration(95)	0,301851
acceleration(96)	0,199872
acceleration(97)	0,312308
acceleration(98)	0,199178
acceleration(99)	-0,404888
acceleration(100)	0,219681
acceleration(101)	-0,53542
acceleration(102)	-0,0525066
acceleration(103)	-0,444626
acceleration(104)	-0,392674
acceleration(105)	-0,279621
acceleration(106)	-0,0913725
acceleration(107)	-0,227623
acceleration(108)	0,155988
acceleration(109)	-0,0563066
acceleration(110)	0,110373
acceleration(111)	-0,0142136
acceleration(112)	0,056022
acceleration(113)	0
acceleration(114)	-0,21909
acceleration(115)	0,286223
acceleration(116)	0,456744
acceleration(117)	0,141421
acceleration(118)	-0,418382
acceleration(119)	0,00586211
acceleration(120)	-0,156383
acceleration(121)	0,0968248
acceleration(122)	0
acceleration(123)	0
acceleration(124)	0,292407
acceleration(125)	-0,389231
acceleration(126)	-0,912105
acceleration(127)	-0,35747
acceleration(128)	0,0333851
acceleration(129)	0,0960828
acceleration(130)	0,0876894
acceleration(131)	0,140312
acceleration(132)	0
acceleration(133)	0,0667944
acceleration(134)	-0,0746512
acceleration(135)	0,129122
acceleration(136)	-0,129122
acceleration(137)	-0,232456
acceleration(138)	0,644031
acceleration(139)	0,508387
acceleration(140)	0,0754646
acceleration(141)	-0,0247601
acceleration(142)	-0,00312195
acceleration(143)	0
acceleration(144)	-0,0966704
acceleration(145)	0,00994496
acceleration(146)	-0,395241
acceleration(147)	-0,418034
acceleration(148)	0,106226
acceleration(149)	0,527941
acceleration(150)	0,412259
acceleration(151)	0,446746
acceleration(152)	0,401053
acceleration(153)	-0,208852
acceleration(154)	0
acceleration(155)	-0,149304
acceleration(156)	-0,26376
acceleration(157)	0,0525374
acceleration(158)	-0,524846
acceleration(159)	0,112452
acceleration(160)	-0,180669
acceleration(161)	-0,313748
acceleration(162)	0,216132
acceleration(163)	0,15244
acceleration(164)	0,222194
acceleration(165)	0,449903
acceleration(166)	0,21827
acceleration(167)	-0,0232524
acceleration(168)	-0,456354
acceleration(169)	-0,150942
acceleration(170)	-0,386278
acceleration(171)	-0,660147
acceleration(172)	-0,417157
acceleration(173)	0,129468
acceleration(174)	0,0876894
acceleration(175)	0,0385165
acceleration(176)	0,189495
acceleration(177)	0,0335663
acceleration(178)	-0,537971
acceleration(179)	-0,0236068
acceleration(180)	0,1
acceleration(181)	0,781665
acceleration(182)	0,0363686
acceleration(183)	0,242113
acceleration(184)	-0,242113
acceleration(185)	-0,293413
acceleration(186)	-0,0966101
acceleration(187)	0,256875
acceleration(188)	-0,223308
acceleration(189)	-0,0335663
acceleration(190)	0,0335663
acceleration(191)	-0,0544705
acceleration(192)	-0,0988305
acceleration(193)	0,191724
acceleration(194)	-0,0928932
acceleration(195)	0,117514
acceleration(196)	0,160265
acceleration(197)	-0,384886
acceleration(198)	-0,1
acceleration(199)	-0,183772
acceleration(200)	-0,0333851
acceleration(201)	0
acceleration(202)	-0,282843
acceleration(203)	0,141421
acceleration(204)	0,219134
acceleration(205)	0,0866585
acceleration(206)	0,185242
acceleration(207)	0,0886547
acceleration(208)	0
acceleration(209)	0,341904
acceleration(210)	0,141145
acceleration(211)	-0,282205
acceleration(212)	-0,0617219
acceleration(213)	-0,153126
acceleration(214)	-0,307107
acceleration(215)	-0,176393
acceleration(216)	-0,123607
acceleration(217)	0,1
acceleration(218)	0,116228
acceleration(219)	0,316228
acceleration(220)	0,221945
acceleration(221)	-0,0297792
acceleration(222)	0,0753789
acceleration(223)	-0,0937742
acceleration(224)	-0,306226
acceleration(225)	-0,2
acceleration(226)	-0,158579
acceleration(227)	0
acceleration(228)	0,219134
acceleration(229)	0,139445
acceleration(230)	0,140312
acceleration(231)	-0,0572172
acceleration(232)	-0,0445787
acceleration(233)	-0,177961
acceleration(234)	-0,0443274
acceleration(235)	-0,174806
